Customer_ID,Age,Gender,Marital_Status,Number_of_Children,Education_Level,Annual_Income,Number_of_Accounts,Total_Credit_Line
9091523,69,Female,Single,3,High School,80704.0,4,169675.81930648815
6524534,65,Female,Married,3,Master's Degree,120640.0,5,515492.7067602126
4446059,46,Female,Married,3,Master's Degree,112736.0,5,543446.7618275522
4742877,26,Female,Single,0,High School,62816.0,1,7866.764724853565
7818587,68,Female,Married,1,Ph.D.,142688.0,3,216911.07310088084
9200289,56,Male,Married,2,High School,75296.0,4,146902.71799083162
7995754,33,Female,Married,1,High School,65728.0,3,65468.77155546082
5425012,73,Male,Married,0,High School,82368.0,2,57697.91322399235
6896317,43,Male,Single,1,High School,69888.0,2,31051.9975092729
2850982,73,Male,Married,1,Ph.D.,144768.0,3,207707.67534309125
5262104,79,Female,Married,3,High School,84864.0,5,649184.2357790571
6015094,57,Male,Married,3,Bachelor's Degree,96512.0,5,599872.612398634
8726315,58,Female,Married,2,High School,76128.0,4,191002.02965944435
9327031,42,Male,Married,1,Master's Degree,111072.0,3,123898.73968134804
6907623,73,Male,Single,1,Master's Degree,123968.0,2,40146.24099660357
6516310,50,Female,Married,1,High School,72800.0,3,63934.94487797165
7115975,36,Male,Married,0,High School,66976.0,2,28842.41429919564
2218867,79,Male,Married,1,Master's Degree,126464.0,3,73798.32788552204
3697425,50,Female,Married,3,High School,72800.0,5,487936.8670683308
1540238,67,Female,Married,2,High School,79872.0,4,97658.27394687041
9272298,43,Male,Married,0,Ph.D.,132288.0,2,63457.11210071325
2490634,43,Male,Married,3,High School,69888.0,5,135707.8035554801
8275717,66,Female,Single,1,No Education,58656.0,2,34329.275778550036
1419907,34,Male,Married,0,No Education,45344.0,2,18388.69364574412
5757970,36,Female,Married,2,High School,66976.0,4,218256.35925935363
4046857,42,Male,Married,4,High School,69472.0,6,580001.9622965511
3805633,24,Male,Single,0,High School,61984.0,1,10393.390165771252
4047626,69,Male,Married,2,Bachelor's Degree,101504.0,4,513805.69998600497
6771606,63,Female,Single,0,High School,78208.0,1,13459.16738171942
6510621,60,Female,Married,1,High School,76960.0,3,109563.70467329829
1698441,80,Male,Single,4,Master's Degree,126880.0,5,449358.24595146545
6702213,30,Male,Single,0,No Education,43680.0,1,7844.620858617091
5102181,71,Female,Married,3,High School,81536.0,5,683085.8804393501
9545212,23,Female,Single,2,High School,61568.0,3,101789.50149888966
1121884,25,Female,Married,2,High School,62400.0,4,151127.40514223947
8561101,45,Male,Married,3,High School,70720.0,5,331181.972063774
5320975,51,Male,Single,1,Bachelor's Degree,94016.0,2,27753.499281482484
5165069,52,Male,Married,1,Bachelor's Degree,94432.0,3,147413.2692373736
4834604,26,Male,Single,0,Bachelor's Degree,83616.0,1,12637.625224091149
4998340,56,Female,Married,3,High School,75296.0,5,249415.8045377124
2688970,61,Female,Married,1,High School,77376.0,3,81468.30914432084
1844983,32,Male,Married,0,High School,65312.0,2,31847.92280155379
2790974,38,Male,Single,0,No Education,47008.0,1,8373.08845938696
5932483,20,Female,Single,0,Master's Degree,101920.0,1,18571.765507410615
9451218,53,Male,Married,1,Master's Degree,115648.0,3,71448.98280172667
9683457,56,Male,Married,2,No Education,54496.0,4,70253.28266261051
4771228,32,Male,Married,2,No Education,44512.0,4,125728.04101572481
6710507,53,Male,Single,2,Bachelor's Degree,94848.0,3,124911.90092046995
9450160,71,Male,Married,2,Bachelor's Degree,102336.0,4,306156.6179692958
8073947,44,Female,Single,0,Bachelor's Degree,91104.0,1,12347.008022326674
3709046,22,Female,Single,1,Master's Degree,102752.0,2,69660.2108672283
5740252,77,Female,Married,4,Ph.D.,146432.0,6,598215.9671298052
1098465,41,Female,Married,4,No Education,48256.0,6,317618.9325577783
1841149,69,Female,Married,4,Bachelor's Degree,101504.0,6,822879.8501771095
8100900,79,Female,Married,1,Ph.D.,147264.0,3,225426.97451852038
7532757,65,Female,Married,1,No Education,58240.0,3,54967.271756209455
7339850,49,Female,Married,1,Ph.D.,134784.0,3,80221.38541117695
6092803,55,Male,Single,4,Bachelor's Degree,95680.0,5,520583.9599006212
3630121,76,Female,Single,0,Ph.D.,146016.0,1,26824.04321333218
9858206,51,Male,Single,1,Ph.D.,135616.0,2,57161.46366323659
5695780,58,Female,Married,1,High School,76128.0,3,67223.17859215398
3268649,70,Female,Married,1,High School,81120.0,3,104193.04269314426
7031090,26,Female,Single,3,High School,62816.0,4,116539.1341112511
8798046,68,Male,Married,2,Master's Degree,121888.0,4,308724.0431383286
2247256,34,Male,Married,1,High School,66144.0,3,92149.91375489478
3613710,42,Male,Married,2,High School,69472.0,4,198864.11545244092
4722740,26,Male,Single,2,High School,62816.0,3,41382.77970799734
4404875,53,Male,Single,4,Bachelor's Degree,94848.0,5,447221.6041211569
9641219,62,Female,Single,0,Master's Degree,119392.0,1,17342.046491034514
3922578,72,Female,Single,1,Master's Degree,123552.0,2,86482.01794727324
2883242,53,Female,Single,3,High School,74048.0,4,156583.3705724657
7643778,53,Male,Married,0,No Education,53248.0,2,29771.68686606486
1464164,68,Female,Married,1,High School,80288.0,3,71181.90412090288
9260548,43,Female,Married,1,Bachelor's Degree,90688.0,3,90171.99755994123
2279909,44,Female,Single,1,High School,70304.0,2,41394.13929941624
5467371,44,Female,Single,4,Bachelor's Degree,91104.0,5,345753.3485553559
8845374,70,Female,Married,2,No Education,60320.0,4,65297.048641455316
7332082,62,Male,Married,1,High School,77792.0,3,55963.99357527074
8437598,56,Male,Single,1,No Education,54496.0,2,14038.94470620852
8173751,49,Female,Married,0,High School,72384.0,2,43470.34482819762
8901556,46,Female,Single,0,Bachelor's Degree,91936.0,1,12537.684419402223
1886169,25,Female,Single,1,High School,62400.0,2,24696.3385156065
2050035,22,Male,Married,1,High School,61152.0,3,38714.466773488246
9369970,23,Female,Single,0,Master's Degree,103168.0,1,14385.987646673564
3688739,53,Female,Single,2,Ph.D.,136448.0,3,222707.0418883494
3222770,65,Female,Single,2,No Education,58240.0,3,41478.43574628933
7539262,53,Male,Married,3,High School,74048.0,5,260338.99486571556
4923394,74,Male,Married,1,High School,82784.0,3,89962.43456816953
1718587,60,Female,Married,4,Bachelor's Degree,97760.0,6,691557.6613825792
6346841,69,Male,Married,1,High School,80704.0,3,119926.99979832894
1193131,50,Female,Single,0,High School,72800.0,1,13045.775593602782
7273728,41,Female,Single,1,High School,69056.0,2,49669.12276643931
1027679,25,Female,Single,2,High School,62400.0,3,52559.28672259472
6867171,38,Female,Single,0,High School,67808.0,1,11508.099534924986
3982272,61,Female,Married,2,Bachelor's Degree,98176.0,4,137255.75772247266
4549700,48,Female,Married,4,Bachelor's Degree,92768.0,6,450735.0306227013
1443298,54,Female,Married,4,High School,74464.0,6,644211.4367683891
3709980,50,Male,Single,2,High School,72800.0,3,99475.76464187543
7501731,55,Male,Married,1,Bachelor's Degree,95680.0,3,63258.37899039645
5766667,22,Female,Single,1,High School,61152.0,2,37262.17164480066
3662862,40,Male,Married,0,High School,68640.0,2,34732.69097905156
5603820,50,Female,Married,0,Ph.D.,135200.0,2,66729.0909073687
8293797,40,Male,Married,2,High School,68640.0,4,148633.34185012244
2201435,39,Female,Married,0,High School,68224.0,2,40152.29292257542
6402952,56,Male,Married,1,High School,75296.0,3,112937.55482554775
3996429,30,Female,Single,1,Bachelor's Degree,85280.0,2,31926.839844645598
6926356,41,Male,Married,3,Master's Degree,110656.0,5,358146.3285445174
3312952,78,Male,Single,4,Bachelor's Degree,105248.0,5,691628.1089870536
5871003,50,Female,Single,2,Bachelor's Degree,93600.0,3,93359.11806249968
8396107,76,Male,Single,2,High School,83616.0,3,93085.60450212867
4367095,41,Female,Single,4,Bachelor's Degree,89856.0,5,560357.4856558219
2818660,63,Female,Single,1,No Education,57408.0,2,32874.17400899042
4468786,50,Female,Single,2,Bachelor's Degree,93600.0,3,55826.26213380728
6224370,20,Male,Single,2,High School,60320.0,3,79242.07485012736
4019206,43,Male,Single,2,No Education,49088.0,3,49243.288840243906
1197353,22,Female,Single,2,High School,61152.0,3,52877.19335627578
5848493,54,Male,Married,1,Ph.D.,136864.0,3,173589.10295393108
6146196,29,Male,Married,0,No Education,43264.0,2,14526.243908640747
7480405,56,Male,Single,1,High School,75296.0,2,53150.38079537477
1889484,50,Female,Married,2,Bachelor's Degree,93600.0,4,180354.57591205472
3487548,32,Female,Married,1,No Education,44512.0,3,33202.093229755876
9613438,62,Male,Married,3,High School,77792.0,5,480739.70675553416
6439281,57,Male,Married,2,High School,75712.0,4,123057.03679455421
1649308,43,Male,Single,4,Bachelor's Degree,90688.0,5,349561.11710342753
7328739,50,Male,Married,4,No Education,52000.0,6,443261.5206698865
5232828,49,Female,Married,3,High School,72384.0,5,430388.15517103794
5967276,38,Female,Single,2,High School,67808.0,3,74423.59841997875
3621764,41,Male,Married,2,High School,69056.0,4,179967.4773895881
5626134,38,Male,Married,0,Bachelor's Degree,88608.0,2,37715.1202119499
2985127,34,Male,Single,0,High School,66144.0,1,12270.015889907765
7832413,45,Female,Married,1,High School,70720.0,3,99668.5765985682
3994592,43,Female,Married,2,Bachelor's Degree,90688.0,4,275524.0274297615
3395817,43,Male,Single,2,High School,69888.0,3,92119.52579491684
6191320,31,Male,Single,1,High School,64896.0,2,51796.59548830477
5823266,59,Male,Married,1,Bachelor's Degree,97344.0,3,111130.38711043513
6755296,45,Female,Married,1,Bachelor's Degree,91520.0,3,155460.8159844753
7248447,31,Male,Single,0,Bachelor's Degree,85696.0,1,15527.224657534749
9950502,66,Male,Single,1,Bachelor's Degree,100256.0,2,47726.485367675145
7971519,60,Male,Married,3,High School,76960.0,5,357959.25095575606
7948014,35,Male,Married,0,Bachelor's Degree,87360.0,2,28004.408300191033
6609213,31,Male,Single,1,Ph.D.,127296.0,2,49857.91021138399
4085317,55,Female,Married,2,High School,74880.0,4,110258.03950834877
2069557,76,Male,Married,1,Bachelor's Degree,104416.0,3,88440.58853029877
7024692,39,Male,Married,2,High School,68224.0,4,228611.00566635322
6353204,58,Male,Single,1,No Education,55328.0,2,19620.20686825771
6193542,28,Male,Single,0,High School,63648.0,1,7238.126653425218
2146304,74,Male,Single,2,High School,82784.0,3,64902.688616222935
1138931,27,Female,Single,3,High School,63232.0,4,149289.58237976267
4791346,36,Female,Married,0,High School,66976.0,2,29547.94936392631
8364597,57,Male,Single,3,High School,75712.0,4,209691.91472073985
7838326,67,Female,Married,2,No Education,59072.0,4,128649.83137071526
8171686,36,Male,Married,2,Bachelor's Degree,87776.0,4,315002.2922634643
5189302,28,Female,Single,2,Bachelor's Degree,84448.0,3,87064.64217513944
4440386,80,Female,Married,0,High School,85280.0,2,50834.43926060367
4157645,48,Female,Married,1,No Education,51168.0,3,72360.20848274764
3811079,62,Male,Single,3,Bachelor's Degree,98592.0,4,254681.04796477014
7234687,61,Male,Single,1,Bachelor's Degree,98176.0,2,70803.00008190257
1033464,67,Male,Married,1,Master's Degree,121472.0,3,83014.96943931063
8192461,21,Female,Single,2,No Education,39936.0,3,61272.51809625499
7350650,62,Male,Married,3,Bachelor's Degree,98592.0,5,288622.7173070637
1141653,73,Male,Single,4,Bachelor's Degree,103168.0,5,1032260.257913691
5072822,44,Female,Married,1,High School,70304.0,3,56864.19510306927
6506854,73,Female,Married,2,High School,82368.0,4,216801.83728487187
6119767,64,Female,Single,3,Bachelor's Degree,99424.0,4,347100.4211122205
8286931,45,Male,Married,2,High School,70720.0,4,87888.37181484401
3584333,21,Male,Single,0,Master's Degree,102336.0,1,12789.245064467787
1180122,27,Male,Single,0,No Education,42432.0,1,7782.7382920385135
9135932,43,Female,Married,2,High School,69888.0,4,103624.34978153909
4795524,43,Male,Married,3,No Education,49088.0,5,127731.76473193153
4847226,62,Male,Single,2,High School,77792.0,3,118872.68455748537
8219157,50,Female,Married,0,High School,72800.0,2,38241.32838801427
9113212,30,Female,Single,1,High School,64480.0,2,22992.19151520502
7791293,54,Female,Married,1,Bachelor's Degree,95264.0,3,208121.00137294107
9212049,51,Male,Single,2,Bachelor's Degree,94016.0,3,104812.81155298569
2713870,56,Male,Married,3,Ph.D.,137696.0,5,773755.2546364627
9773694,79,Female,Single,2,No Education,64064.0,3,110188.91504502628
6619377,55,Male,Single,2,High School,74880.0,3,60382.49833873662
6629379,26,Female,Single,1,Bachelor's Degree,83616.0,2,29350.84154084114
1694086,71,Male,Married,1,No Education,60736.0,3,49812.74164986557
2751538,31,Male,Single,2,High School,64896.0,3,59113.40236614028
1862947,38,Male,Married,1,Bachelor's Degree,88608.0,3,115076.44632625661
3512280,32,Female,Married,0,High School,65312.0,2,42646.13928737345
9470293,53,Male,Married,2,Bachelor's Degree,94848.0,4,187317.5319543635
6992260,54,Female,Married,0,High School,74464.0,2,34675.96276467311
3072946,59,Female,Married,3,High School,76544.0,5,329934.00976554246
6099667,30,Female,Single,1,High School,64480.0,2,49356.905606499684
7640662,25,Male,Single,2,High School,62400.0,3,51285.910385811076
7569918,74,Male,Married,3,Bachelor's Degree,103584.0,5,216719.49900386497
7164768,58,Male,Married,4,Ph.D.,138528.0,6,848947.4888660072
9101026,35,Male,Single,0,High School,66560.0,1,8865.776606456682
1286414,62,Male,Married,2,High School,77792.0,4,130692.09656621041
5646136,68,Female,Married,2,High School,80288.0,4,171817.38793682083
7233124,27,Female,Married,1,High School,63232.0,3,84757.73005085706
5981049,64,Male,Single,3,Master's Degree,120224.0,4,164118.85752051743
2617579,27,Female,Single,1,High School,63232.0,2,29211.450191632226
1199369,52,Male,Single,1,High School,73632.0,2,40497.07835154567
3155094,60,Male,Married,3,No Education,56160.0,5,154595.9046136779
5722833,62,Male,Married,2,High School,77792.0,4,138804.6342680697
4878820,67,Female,Single,2,Master's Degree,121472.0,3,167791.6980063668
8423100,20,Male,Single,0,Master's Degree,101920.0,1,17122.15523037665
5858074,67,Male,Single,3,High School,79872.0,4,183053.84283145942
7329724,54,Male,Married,1,No Education,53664.0,3,54965.838617324305
6726233,68,Male,Single,1,High School,80288.0,2,45775.312006801265
8166318,68,Female,Married,3,Bachelor's Degree,101088.0,5,190535.45302042906
6649590,50,Female,Married,4,High School,72800.0,6,359179.9643423664
6862752,66,Male,Married,2,High School,79456.0,4,200519.59794486614
2094146,65,Male,Married,2,Bachelor's Degree,99840.0,4,232016.81032842366
3831688,29,Male,Single,0,High School,64064.0,1,7246.360872713105
4155507,68,Male,Married,0,High School,80288.0,2,32923.72417886384
5181505,53,Female,Married,2,High School,74048.0,4,166407.17097916023
1789234,79,Female,Married,2,Bachelor's Degree,105664.0,4,190378.583904017
6164205,39,Female,Married,2,Master's Degree,109824.0,4,569317.3770959334
2620793,59,Female,Married,2,High School,76544.0,4,176749.00904377244
3487577,37,Female,Single,2,High School,67392.0,3,98707.44807239228
9610371,40,Female,Married,3,High School,68640.0,5,230187.13871842407
3342388,35,Male,Married,2,Bachelor's Degree,87360.0,4,240757.36889995448
9440513,36,Female,Married,0,Bachelor's Degree,87776.0,2,35085.90116335736
2879565,69,Male,Married,4,High School,80704.0,6,843694.9831782976
3699776,54,Male,Married,3,Bachelor's Degree,95264.0,5,254834.82666099127
5245042,55,Male,Single,4,Bachelor's Degree,95680.0,5,575058.8699718982
2759339,40,Female,Single,0,High School,68640.0,1,10003.922403462044
5881104,49,Female,Single,2,High School,72384.0,3,76079.50723060488
8976420,31,Male,Married,0,High School,64896.0,2,26992.072519551963
7096722,53,Male,Single,4,Master's Degree,115648.0,5,610314.2132069783
6369305,56,Female,Married,1,Bachelor's Degree,96096.0,3,91446.95186979769
2934783,37,Female,Single,0,High School,67392.0,1,8754.250150375941
2648077,74,Female,Married,2,Ph.D.,145184.0,4,315704.02488725947
8695306,47,Female,Married,1,High School,71552.0,3,59075.45460462061
1050046,71,Male,Married,3,No Education,60736.0,5,258084.63666874738
6430290,68,Female,Single,1,High School,80288.0,2,40502.22859099333
4361689,27,Male,Married,1,Bachelor's Degree,84032.0,3,124832.61011483183
4154478,45,Male,Single,0,High School,70720.0,1,11363.611081438843
7060343,26,Female,Single,1,High School,62816.0,2,33999.93095606647
5740569,20,Male,Single,0,High School,60320.0,1,11051.686741660484
9664962,60,Male,Married,4,High School,76960.0,6,482141.1361060736
2609052,57,Male,Married,1,High School,75712.0,3,82711.11242672002
7540169,50,Female,Married,1,High School,72800.0,3,90243.72277182757
7161337,26,Male,Single,0,Ph.D.,125216.0,1,15600.626060166003
8458875,37,Female,Single,1,Ph.D.,129792.0,2,48964.524540845305
9351421,20,Male,Single,0,Bachelor's Degree,81120.0,1,14893.059372848458
8420268,45,Male,Married,2,High School,70720.0,4,300115.27945787826
